"id","dial","created_at","updated_at","verified","points","phone_verify","is_subscribe"
"20243","886","28/7/2019 01:04:19","28/7/2019 01:08:32","1","0","1","0"
"20244","886","28/7/2019 06:25:12","28/7/2019 06:55:25","1","0","1","0"
"20245","886","28/7/2019 12:02:03","28/7/2019 12:03:38","1","0","1","0"
"20246","886","28/7/2019 14:01:01","28/7/2019 14:01:01","0","0","0","0"
"20247","886","28/7/2019 14:31:34","28/7/2019 14:34:43","1","0","1","0"
"20248","886","28/7/2019 14:46:00","28/7/2019 14:52:07","1","0","1","0"
"20249","886","28/7/2019 14:52:58","28/7/2019 16:48:54","1","0","1","0"
"20250","886","28/7/2019 15:01:59","16/8/2019 14:05:25","1","0","1","0"
"20251","886","28/7/2019 15:12:09","30/7/2019 00:28:31","1","0","1","0"
"20252","886","28/7/2019 15:23:17","28/7/2019 15:25:08","1","0","1","0"
"20253","886","28/7/2019 15:42:00","28/7/2019 15:48:31","1","0","1","0"
"20254","886","28/7/2019 16:59:14","28/7/2019 17:01:08","1","0","1","0"
"20255","886","28/7/2019 17:03:09","28/7/2019 18:05:25","1","0","0","0"
"20256","886","28/7/2019 17:32:34","28/7/2019 17:38:25","1","0","1","0"
"20257","886","28/7/2019 18:18:45","28/7/2019 18:18:45","0","0","0","0"
"20258","886","28/7/2019 19:20:15","28/7/2019 19:56:40","1","0","1","0"
"20259","886","28/7/2019 20:12:44","28/7/2019 20:16:14","1","0","1","0"
"20260","886","28/7/2019 21:40:48","28/7/2019 21:53:48","1","0","1","0"
"20261","886","28/7/2019 21:54:58","28/7/2019 21:59:19","1","0","1","0"
"20262","886","28/7/2019 21:57:31","28/7/2019 22:00:05","1","0","1","0"
"20263","886","28/7/2019 22:24:24","28/7/2019 22:28:03","1","0","1","0"
"20264","886","28/7/2019 22:55:27","28/7/2019 23:02:23","1","0","1","0"
"20265","886","28/7/2019 22:56:47","28/10/2019 01:00:59","1","0","1","1"
"20266","886","28/7/2019 23:39:39","28/7/2019 23:47:16","1","0","1","0"
"20267","886","29/7/2019 00:21:09","29/7/2019 00:23:42","1","0","1","0"
"20268","886","29/7/2019 00:25:51","29/7/2019 00:29:09","1","0","1","0"
"20269","886","29/7/2019 00:53:45","7/11/2019 01:01:00","1","0","1","1"
"20270","886","29/7/2019 08:15:54","29/7/2019 08:18:41","1","0","1","0"
"20271","886","29/7/2019 08:38:38","22/10/2019 23:19:31","1","0","1","0"
"20272","886","29/7/2019 08:53:22","29/7/2019 08:55:18","1","0","1","0"
"20273","886","29/7/2019 09:05:15","29/7/2019 09:05:15","0","0","0","0"
"20274","886","29/7/2019 09:08:05","18/8/2019 17:44:18","1","0","1","0"
"20275","886","29/7/2019 09:41:31","29/7/2019 12:16:07","1","0","1","0"
"20276","886","29/7/2019 09:49:21","29/7/2019 09:55:37","1","0","1","0"
"20277","886","29/7/2019 09:54:47","29/7/2019 09:57:19","1","0","1","0"
"20278","886","29/7/2019 10:06:07","29/7/2019 11:18:09","1","0","1","0"
"20279","886","29/7/2019 10:43:25","29/7/2019 10:48:18","1","0","1","0"
"20280","886","29/7/2019 10:44:18","29/7/2019 10:44:18","0","0","0","0"
"20281","886","29/7/2019 11:16:09","29/7/2019 11:21:42","1","0","1","0"
"20282","886","29/7/2019 11:25:32","29/7/2019 12:19:34","1","0","1","0"
"20283","886","29/7/2019 11:38:23","29/7/2019 11:38:23","0","0","0","0"
"20284","886","29/7/2019 11:46:29","29/7/2019 12:56:06","1","0","1","0"
"20285","886","29/7/2019 12:04:52","29/7/2019 12:16:36","1","0","1","0"
"20286","886","29/7/2019 12:20:00","6/8/2019 20:18:13","1","0","1","0"
"20287","886","29/7/2019 12:23:07","29/7/2019 12:26:34","1","0","1","0"
"20288","886","29/7/2019 12:30:34","29/7/2019 16:00:35","1","0","1","0"
"20289","886","29/7/2019 12:38:28","29/7/2019 12:38:28","0","0","0","0"
"20290","886","29/7/2019 12:47:24","16/8/2019 09:16:14","1","0","1","0"
"20291","886","29/7/2019 12:54:40","29/7/2019 13:02:15","1","0","1","0"
"20292","886","29/7/2019 13:32:45","29/7/2019 13:35:27","1","0","1","0"
"20293","886","29/7/2019 13:49:30","29/7/2019 13:55:26","1","0","1","0"
"20294","886","29/7/2019 14:03:45","29/7/2019 14:10:46","1","0","1","0"
"20295","886","29/7/2019 14:04:27","8/11/2019 11:32:56","1","0","1","0"
"20296","886","29/7/2019 14:49:16","29/7/2019 14:51:18","1","0","1","0"
"20297","886","29/7/2019 14:58:29","29/7/2019 15:03:30","1","0","1","0"
"20298","886","29/7/2019 15:22:15","29/7/2019 15:32:58","1","0","1","0"
"20299","886","29/7/2019 16:27:55","29/7/2019 16:36:40","0","0","0","0"
"20300","886","29/7/2019 16:36:17","29/7/2019 16:38:19","1","0","1","0"
"20301","886","29/7/2019 16:44:49","29/7/2019 16:48:39","1","0","1","0"
"20302","886","29/7/2019 16:55:58","29/7/2019 16:59:58","1","0","1","0"
"20303","886","29/7/2019 17:35:22","29/7/2019 17:46:10","1","0","1","0"
"20304","886","29/7/2019 17:38:31","29/7/2019 17:43:49","1","0","1","0"
"20305","886","29/7/2019 17:41:13","29/7/2019 17:42:51","1","0","1","0"
"20306","886","29/7/2019 17:53:02","29/7/2019 17:53:02","0","0","0","0"
"20307","886","29/7/2019 17:53:29","29/7/2019 17:53:29","0","0","0","0"
"20308","886","29/7/2019 18:58:23","4/8/2019 20:21:03","1","0","1","0"
"20309","886","29/7/2019 19:09:04","29/7/2019 19:11:44","1","0","1","0"
"20310","886","29/7/2019 19:12:22","13/8/2019 12:33:49","1","0","1","0"
"20311","886","29/7/2019 20:03:47","29/7/2019 20:10:25","1","0","1","0"
"20312","886","29/7/2019 20:18:53","29/7/2019 20:24:53","1","0","1","0"
"20313","886","29/7/2019 20:28:47","29/7/2019 20:28:47","0","0","0","0"
"20314","886","29/7/2019 20:56:55","29/7/2019 21:00:43","1","0","1","0"
"20315","886","29/7/2019 23:36:08","29/7/2019 23:36:08","0","0","0","0"
"20316","886","29/7/2019 23:37:58","29/7/2019 23:41:13","1","0","1","0"
"20317","886","30/7/2019 00:32:30","5/11/2019 01:01:02","1","0","1","1"
"20318","886","30/7/2019 03:42:05","30/7/2019 03:42:05","0","0","0","0"
"20319","886","30/7/2019 09:16:11","30/7/2019 09:16:11","0","0","0","0"
"20320","886","30/7/2019 09:59:21","30/7/2019 10:05:51","1","0","1","0"
"20321","886","30/7/2019 10:00:10","30/7/2019 10:02:08","1","0","1","0"
"20322","886","30/7/2019 10:06:12","30/7/2019 10:08:15","1","0","1","0"
"20323","886","30/7/2019 10:11:01","30/7/2019 10:15:00","0","0","0","0"
"20324","886","30/7/2019 10:11:48","30/7/2019 10:13:30","1","0","1","0"
"20325","886","30/7/2019 10:37:54","30/7/2019 10:40:53","1","0","1","0"
"20326","886","30/7/2019 10:48:38","30/7/2019 10:55:21","1","0","1","0"
"20327","886","30/7/2019 10:57:40","30/7/2019 11:03:24","1","0","1","0"
"20328","886","30/7/2019 11:21:45","30/7/2019 12:37:15","1","0","1","0"
"20329","886","30/7/2019 11:43:41","6/11/2019 11:35:14","1","0","1","0"
"20330","886","30/7/2019 12:04:08","30/7/2019 13:29:46","1","0","1","0"
"20331","886","30/7/2019 12:04:35","30/7/2019 12:06:42","1","0","1","0"
"20332","886","30/7/2019 12:29:49","30/7/2019 12:29:49","0","0","0","0"
"20333","886","30/7/2019 12:59:23","30/7/2019 13:04:47","1","0","1","0"
"20334","886","30/7/2019 13:40:11","30/7/2019 13:43:20","1","0","1","0"
"20335","886","30/7/2019 14:35:35","31/7/2019 01:29:10","1","0","1","0"
"20336","886","30/7/2019 14:57:17","30/7/2019 14:59:10","1","0","1","0"
"20337","886","30/7/2019 14:57:45","30/7/2019 15:07:22","1","0","1","0"
"20338","886","30/7/2019 14:58:36","30/7/2019 15:04:14","1","0","0","0"
"20339","886","30/7/2019 15:01:53","30/7/2019 15:01:53","0","0","0","0"
"20340","886","30/7/2019 15:26:03","30/7/2019 15:29:23","1","0","1","0"
"20341","886","30/7/2019 15:36:16","30/7/2019 15:38:33","1","0","1","0"
"20342","886","30/7/2019 15:51:51","31/7/2019 00:57:17","1","0","1","0"
"20343","886","30/7/2019 15:54:21","25/10/2019 13:31:41","1","0","1","0"
"20344","886","30/7/2019 16:05:47","4/8/2019 13:02:35","1","0","1","0"
"20345","886","30/7/2019 16:21:39","30/7/2019 16:43:30","1","0","1","0"
"20346","886","30/7/2019 16:23:32","30/7/2019 16:36:34","1","0","1","0"
"20347","886","30/7/2019 16:35:44","30/7/2019 16:36:51","1","0","1","0"
"20348","886","30/7/2019 16:39:37","30/7/2019 16:51:05","1","0","1","0"
"20349","886","30/7/2019 17:13:04","30/7/2019 17:13:04","0","0","0","0"
"20350","886","30/7/2019 17:24:22","30/7/2019 17:24:22","0","0","0","0"
"20351","886","30/7/2019 17:35:54","30/7/2019 17:40:00","1","0","1","0"
"20352","886","30/7/2019 17:48:47","30/7/2019 17:50:54","1","0","1","0"
"20353","886","30/7/2019 18:00:00","30/7/2019 18:03:28","1","0","1","0"
"20354","886","30/7/2019 18:42:32","30/7/2019 18:57:30","1","0","1","0"
"20355","886","30/7/2019 19:41:00","16/8/2019 18:52:13","1","0","1","0"
"20356","886","30/7/2019 20:01:24","30/7/2019 20:11:00","1","0","1","0"
"20357","886","30/7/2019 21:39:54","30/7/2019 21:42:11","1","0","0","0"
"20358","886","30/7/2019 21:41:29","30/7/2019 21:46:04","1","0","1","0"
"20359","886","30/7/2019 21:52:02","9/8/2019 18:11:04","1","0","1","0"
"20360","886","30/7/2019 21:59:16","30/7/2019 22:05:28","1","0","1","0"
"20361","886","30/7/2019 22:05:36","10/9/2019 22:34:22","1","0","1","0"
"20362","886","30/7/2019 22:14:22","30/7/2019 22:32:35","1","0","1","0"
"20363","886","30/7/2019 22:21:11","30/7/2019 22:21:11","0","0","0","0"
"20364","886","30/7/2019 22:29:53","30/7/2019 22:37:01","1","0","1","0"
"20365","886","30/7/2019 22:30:49","30/7/2019 22:30:49","1","0","1","0"
"20366","886","30/7/2019 22:30:49","30/7/2019 22:30:49","1","0","1","0"
"20367","886","30/7/2019 22:30:48","30/7/2019 22:30:48","1","0","1","0"
"20368","886","30/7/2019 22:39:35","22/10/2019 22:45:50","1","0","1","0"
"20369","886","31/7/2019 00:17:45","31/7/2019 00:20:37","1","0","1","0"
"20370","886","31/7/2019 00:54:23","5/8/2019 20:33:05","1","0","1","0"
"20371","886","31/7/2019 08:42:48","31/7/2019 08:47:35","1","0","1","0"
"20372","886","31/7/2019 09:28:53","31/7/2019 09:31:06","1","0","1","0"
"20373","886","31/7/2019 09:32:12","2/8/2019 07:06:16","1","0","1","0"
"20374","886","31/7/2019 10:11:23","31/7/2019 10:31:19","1","0","1","0"
"20375","886","31/7/2019 10:58:38","31/7/2019 11:02:47","1","0","1","0"
"20376","886","31/7/2019 10:59:16","23/9/2019 15:27:07","1","0","1","0"
"20377","886","31/7/2019 12:15:08","31/7/2019 12:18:12","1","0","1","0"
"20378","886","31/7/2019 12:53:38","31/7/2019 12:55:28","1","0","1","0"
"20379","886","31/7/2019 13:24:19","31/7/2019 13:29:07","1","0","1","0"
"20380","886","31/7/2019 13:35:09","31/7/2019 13:41:24","1","0","1","0"
"20381","886","31/7/2019 13:42:17","31/7/2019 13:44:56","1","0","1","0"
"20382","886","31/7/2019 14:55:51","31/7/2019 15:00:22","1","0","1","0"
"20383","886","31/7/2019 15:43:44","31/7/2019 15:46:11","1","0","1","0"
"20384","886","31/7/2019 15:45:40","4/8/2019 16:26:44","1","0","1","0"
"20385","886","31/7/2019 15:51:22","31/7/2019 15:56:56","0","0","0","0"
"20386","886","31/7/2019 16:02:48","31/7/2019 16:05:35","1","0","1","0"
"20387","886","31/7/2019 17:15:06","31/7/2019 17:15:06","1","0","0","0"
"20388","886","31/7/2019 17:19:51","31/7/2019 17:22:57","1","0","1","0"
"20389","886","31/7/2019 17:26:13","31/7/2019 17:28:50","1","0","1","0"
"20390","886","31/7/2019 17:42:17","31/7/2019 17:49:09","1","0","1","0"
"20391","886","31/7/2019 18:03:01","31/7/2019 18:04:58","1","0","1","0"
"20392","886","31/7/2019 18:08:24","31/7/2019 18:12:19","1","0","1","0"
"20393","886","31/7/2019 19:04:22","31/7/2019 19:08:16","1","0","1","0"
"20394","886","31/7/2019 19:04:30","31/7/2019 19:06:53","1","0","1","0"
"20395","886","31/7/2019 19:14:59","31/7/2019 19:20:33","1","0","1","0"
"20396","886","31/7/2019 19:28:09","31/7/2019 19:33:54","1","0","1","0"
"20397","886","31/7/2019 19:30:29","31/7/2019 19:49:53","1","0","1","0"
"20398","886","31/7/2019 19:37:02","1/8/2019 18:54:43","1","0","1","0"
"20399","886","31/7/2019 19:40:10","31/7/2019 19:44:43","1","0","1","0"
"20400","886","31/7/2019 19:46:47","31/7/2019 19:50:21","1","0","1","0"
"20401","886","31/7/2019 20:07:19","31/7/2019 20:13:04","1","0","1","0"
"20402","886","31/7/2019 21:05:31","31/7/2019 21:12:32","1","0","1","0"
"20403","886","31/7/2019 21:19:05","31/7/2019 21:23:03","1","0","1","0"
"20404","886","31/7/2019 21:31:36","31/7/2019 21:33:17","1","0","0","0"
"20405","886","31/7/2019 21:37:28","31/7/2019 21:37:28","0","0","0","0"
"20406","886","31/7/2019 21:58:55","6/8/2019 11:03:51","1","0","1","0"
"20407","886","31/7/2019 22:09:10","31/7/2019 22:11:10","1","0","1","0"
"20408","886","31/7/2019 22:10:24","17/11/2019 19:00:21","1","1980","1","0"
"20409","886","31/7/2019 22:21:29","31/7/2019 22:21:29","0","0","0","0"
"20410","886","31/7/2019 22:32:23","31/7/2019 22:59:41","1","0","1","0"
"20411","886","31/7/2019 22:44:28","31/7/2019 22:44:28","0","0","0","0"
"20412","886","31/7/2019 22:50:35","31/7/2019 22:52:09","1","0","1","0"
"20413","886","31/7/2019 22:53:06","31/7/2019 22:55:53","1","0","1","0"
"20414","886","31/7/2019 23:01:01","31/7/2019 23:02:16","1","0","1","0"
"20415","886","31/7/2019 23:50:30","31/7/2019 23:56:11","1","0","1","0"
"20416","886","31/7/2019 23:58:29","31/7/2019 23:59:34","1","0","1","0"
"20417","886","1/8/2019 00:07:28","1/8/2019 00:07:48","1","0","0","0"
"20418","886","1/8/2019 01:34:55","1/8/2019 01:39:09","1","0","1","0"
"20419","886","1/8/2019 07:34:32","1/8/2019 07:37:17","1","0","1","0"
"20420","886","1/8/2019 07:49:42","7/8/2019 10:30:58","1","1480","1","0"
"20421","886","1/8/2019 08:59:07","1/8/2019 09:01:28","1","0","1","0"
"20422","886","1/8/2019 09:30:31","1/8/2019 09:31:40","1","0","1","0"
"20423","886","1/8/2019 09:31:14","1/8/2019 09:36:52","1","0","1","0"
"20424","886","1/8/2019 11:13:06","1/8/2019 11:18:22","1","0","1","0"
"20425","886","1/8/2019 12:27:25","1/8/2019 12:28:12","1","0","1","0"
"20426","886","1/8/2019 13:25:01","1/8/2019 13:25:36","1","0","0","0"
"20427","886","1/8/2019 13:38:34","10/8/2019 07:24:19","1","0","1","0"
"20428","886","1/8/2019 13:57:50","1/8/2019 13:58:38","1","0","1","0"
"20429","886","1/8/2019 14:16:01","1/8/2019 14:16:44","1","0","0","0"
"20430","886","1/8/2019 14:54:52","1/8/2019 14:58:41","1","0","1","0"
"20431","886","1/8/2019 15:02:36","1/8/2019 16:17:56","1","0","1","0"
"20432","886","1/8/2019 15:43:00","1/8/2019 15:43:58","1","0","1","0"
"20433","886","1/8/2019 16:07:31","1/8/2019 16:08:20","1","0","1","0"
"20434","886","1/8/2019 16:38:47","1/8/2019 16:40:14","1","0","1","0"
"20435","886","1/8/2019 17:16:13","1/8/2019 17:22:34","1","0","1","0"
"20436","886","1/8/2019 17:23:48","1/8/2019 17:24:37","1","0","1","0"
"20437","886","1/8/2019 17:44:29","1/8/2019 17:45:30","1","0","1","0"
"20438","886","1/8/2019 18:02:35","4/9/2019 20:10:36","1","0","1","0"
"20439","886","1/8/2019 18:06:17","1/8/2019 18:08:24","1","0","1","0"
"20440","886","1/8/2019 18:32:17","1/8/2019 18:33:00","1","0","1","0"
"20441","886","1/8/2019 18:35:59","1/8/2019 18:38:10","1","0","1","0"
"20442","886","1/8/2019 19:54:13","1/8/2019 19:55:18","1","0","1","0"
"20443","886","1/8/2019 20:01:07","1/8/2019 20:01:46","1","0","1","0"
"20444","886","1/8/2019 20:12:42","1/8/2019 20:13:43","1","0","1","0"
"20445","886","1/8/2019 20:48:14","29/9/2019 22:14:48","1","2005","1","0"
"20446","886","1/8/2019 21:21:37","1/8/2019 21:23:14","1","0","1","0"
"20447","886","1/8/2019 21:42:43","1/8/2019 21:43:30","1","0","1","0"
"20448","886","1/8/2019 21:49:45","1/8/2019 21:56:38","1","0","1","0"
"20449","886","1/8/2019 22:00:36","1/8/2019 22:01:37","1","0","1","0"
"20450","886","1/8/2019 22:28:09","1/8/2019 22:30:27","1","0","1","0"
"20451","886","1/8/2019 22:37:00","2/10/2019 11:11:19","1","0","1","0"
"20452","886","1/8/2019 23:27:43","1/8/2019 23:28:56","1","0","1","0"
"20453","886","1/8/2019 23:49:16","1/8/2019 23:50:31","1","0","1","0"
"20454","886","2/8/2019 00:27:21","2/8/2019 00:32:27","1","0","1","0"
"20455","886","2/8/2019 01:17:03","2/8/2019 01:18:08","1","0","1","0"
"20456","886","2/8/2019 04:01:43","2/8/2019 04:04:32","1","0","1","0"
"20457","886","2/8/2019 07:51:28","2/8/2019 11:16:00","1","0","1","0"
"20458","886","2/8/2019 08:40:22","2/8/2019 08:40:53","1","0","1","0"
"20459","886","2/8/2019 08:59:50","2/8/2019 09:03:12","1","0","1","0"
"20460","886","2/8/2019 10:53:28","2/8/2019 10:56:34","1","0","1","0"
"20461","886","2/8/2019 10:55:31","12/8/2019 12:37:35","1","0","1","0"
"20462","886","2/8/2019 11:16:46","2/8/2019 11:18:26","1","0","1","0"
"20463","886","2/8/2019 11:17:00","2/8/2019 11:17:55","1","0","1","0"
"20464","886","2/8/2019 11:29:46","2/8/2019 11:32:00","1","0","1","0"
"20465","886","2/8/2019 11:31:53","2/8/2019 11:32:58","1","0","1","0"
"20466","886","2/8/2019 12:02:38","14/10/2019 20:17:47","1","0","1","0"
"20467","886","2/8/2019 13:09:07","2/8/2019 13:10:09","1","0","1","0"
"20468","886","2/8/2019 13:13:34","2/8/2019 13:14:20","1","0","1","0"
"20469","886","2/8/2019 13:15:15","24/9/2019 12:08:04","1","0","1","0"
"20470","886","2/8/2019 13:30:39","2/8/2019 13:33:50","1","0","1","0"
"20471","886","2/8/2019 14:17:23","2/8/2019 14:29:27","1","0","1","0"
"20472","886","2/8/2019 14:21:37","2/8/2019 14:22:21","1","0","1","0"
"20473","886","2/8/2019 14:42:13","2/8/2019 14:43:04","1","0","1","0"
"20474","886","2/8/2019 14:46:34","2/8/2019 14:50:27","1","0","1","0"
"20475","886","2/8/2019 15:00:33","2/8/2019 15:31:55","1","0","1","0"
"20476","886","2/8/2019 15:18:52","2/8/2019 15:19:30","1","0","1","0"
"20477","886","2/8/2019 15:29:05","2/8/2019 16:27:31","1","0","1","0"
"20478","886","2/8/2019 16:20:59","17/8/2019 15:35:04","1","50","1","0"
"20479","886","2/8/2019 16:26:54","17/8/2019 15:36:48","1","0","1","0"
"20480","886","2/8/2019 16:31:22","2/8/2019 16:32:06","1","100","1","0"
"20481","886","2/8/2019 16:31:52","2/8/2019 16:32:35","1","100","1","0"
"20482","886","2/8/2019 16:47:00","2/8/2019 16:48:08","1","0","1","0"
"20483","886","2/8/2019 16:53:33","2/8/2019 16:54:54","1","0","1","0"
"20484","886","2/8/2019 17:09:40","19/8/2019 10:53:09","1","0","1","0"
"20485","886","2/8/2019 17:27:17","2/8/2019 17:28:38","1","0","1","0"
"20486","886","2/8/2019 18:22:31","2/8/2019 18:25:26","1","0","1","0"
"20487","886","2/8/2019 18:23:33","2/8/2019 18:25:21","1","0","1","0"
"20488","886","2/8/2019 19:15:00","2/8/2019 19:16:02","1","0","1","0"
"20489","886","2/8/2019 19:15:46","2/8/2019 19:16:55","1","0","1","0"
"20490","886","2/8/2019 19:51:34","2/8/2019 19:52:14","1","0","1","0"
"20491","886","2/8/2019 20:49:22","2/8/2019 20:50:28","1","0","1","0"
"20492","886","2/8/2019 20:56:57","2/8/2019 20:57:59","1","0","1","0"
"20493","886","2/8/2019 21:17:38","2/8/2019 21:23:02","1","0","1","0"
"20494","886","2/8/2019 22:33:40","2/8/2019 22:35:19","1","0","1","0"
"20495","886","2/8/2019 23:05:50","22/8/2019 11:20:12","1","0","1","0"
"20496","886","2/8/2019 23:11:20","2/8/2019 23:15:04","1","0","1","0"
"20497","886","3/8/2019 00:06:06","3/8/2019 00:06:55","1","0","1","0"
"20498","886","3/8/2019 02:07:08","3/8/2019 02:09:04","1","0","1","0"
"20499","886","3/8/2019 02:52:08","3/8/2019 02:55:32","1","0","1","0"
"20500","886","3/8/2019 02:58:57","3/8/2019 02:59:49","1","0","1","0"
"20501","886","3/8/2019 08:13:33","17/8/2019 19:16:09","1","0","1","0"
"20502","886","3/8/2019 10:16:42","3/8/2019 10:17:36","1","0","1","0"
"20503","886","3/8/2019 10:51:32","3/8/2019 10:59:26","1","0","1","0"
"20504","886","3/8/2019 10:58:12","3/8/2019 10:59:28","1","0","1","0"
"20505","886","3/8/2019 11:07:09","3/8/2019 11:09:39","1","0","1","0"
"20506","886","3/8/2019 11:20:53","3/8/2019 11:24:12","1","0","1","0"
"20507","886","3/8/2019 12:36:39","3/8/2019 12:38:58","1","0","1","0"
"20508","886","3/8/2019 12:57:27","3/8/2019 13:06:30","1","0","1","0"
"20509","886","3/8/2019 13:02:21","3/8/2019 13:04:09","1","0","1","0"
"20510","886","3/8/2019 13:19:34","8/8/2019 14:21:28","1","0","1","0"
"20511","886","3/8/2019 13:19:58","3/8/2019 13:20:37","1","0","1","0"
"20512","886","3/8/2019 14:14:37","4/8/2019 18:52:26","1","0","1","0"
"20513","886","3/8/2019 14:36:09","3/8/2019 14:36:51","1","0","1","0"
"20514","886","3/8/2019 15:04:44","3/8/2019 15:05:19","1","100","0","0"
"20515","886","3/8/2019 16:54:17","3/8/2019 16:54:54","1","0","1","0"
"20516","886","3/8/2019 17:01:28","3/8/2019 17:02:37","1","0","1","0"
"20517","886","3/8/2019 17:12:08","3/8/2019 17:14:18","1","0","1","0"
"20518","886","3/8/2019 17:16:34","3/8/2019 17:24:40","1","0","1","0"
"20519","886","3/8/2019 17:17:28","3/8/2019 17:19:15","1","0","1","0"
"20520","886","3/8/2019 18:22:40","3/8/2019 18:23:13","1","0","1","0"
"20521","886","3/8/2019 18:24:14","3/8/2019 18:26:21","1","0","1","0"
"20522","886","3/8/2019 18:59:30","3/8/2019 19:01:09","1","0","1","0"
"20523","886","3/8/2019 19:01:28","7/9/2019 01:00:39","1","50","1","0"
"20524","886","3/8/2019 19:54:11","3/8/2019 19:55:19","1","0","1","0"
"20525","886","3/8/2019 20:14:56","3/8/2019 20:15:50","1","100","1","0"
"20526","886","3/8/2019 21:13:29","3/8/2019 21:14:33","1","0","1","0"
"20527","886","3/8/2019 21:31:21","3/8/2019 21:32:17","1","0","1","0"
"20528","886","3/8/2019 21:47:54","11/11/2019 18:17:22","1","640","1","0"
"20529","886","3/8/2019 23:39:53","19/8/2019 08:58:44","1","100","1","0"
"20530","886","3/8/2019 23:48:07","3/8/2019 23:48:26","1","0","0","0"
"20531","886","3/8/2019 23:53:52","3/8/2019 23:54:40","1","0","1","0"
"20532","886","3/8/2019 23:54:45","3/8/2019 23:55:27","1","0","1","0"
"20533","886","4/8/2019 09:48:41","4/8/2019 09:52:15","1","0","1","0"
"20534","886","4/8/2019 12:43:29","4/8/2019 12:45:09","1","0","1","0"
"20535","886","4/8/2019 13:19:47","4/8/2019 13:24:13","1","0","1","0"
"20536","886","4/8/2019 13:49:07","4/8/2019 13:50:21","1","0","1","0"
"20537","886","4/8/2019 13:49:47","4/8/2019 13:50:27","1","0","1","0"
"20538","886","4/8/2019 13:56:57","4/8/2019 13:59:00","1","0","1","0"
"20539","886","4/8/2019 14:13:20","4/8/2019 14:15:49","1","0","1","0"
"20540","886","4/8/2019 14:51:35","4/8/2019 15:12:48","1","0","1","0"
"20541","886","4/8/2019 14:56:21","1/11/2019 14:47:01","1","0","1","0"
"20542","886","4/8/2019 15:31:02","4/8/2019 15:32:02","1","0","1","0"
"20543","886","4/8/2019 15:54:04","21/8/2019 12:13:29","1","0","1","0"
"20544","886","4/8/2019 16:12:04","4/8/2019 16:13:29","1","0","1","0"
"20545","886","4/8/2019 16:13:52","4/8/2019 16:16:12","1","0","1","0"
"20546","886","4/8/2019 16:19:33","4/8/2019 16:21:24","1","0","1","0"
"20547","886","4/8/2019 19:16:12","4/8/2019 19:17:02","1","0","1","0"
"20548","886","4/8/2019 19:29:20","4/8/2019 19:36:15","1","0","1","0"
"20549","886","4/8/2019 19:47:58","4/8/2019 19:49:51","1","0","1","0"
"20550","886","4/8/2019 19:54:50","4/8/2019 19:56:10","1","0","1","0"
"20551","886","4/8/2019 20:25:03","4/8/2019 20:26:16","1","0","1","0"
"20552","886","4/8/2019 21:36:09","4/8/2019 21:36:57","1","0","1","0"
"20553","886","4/8/2019 21:43:21","4/8/2019 21:49:27","1","0","1","0"
"20554","886","4/8/2019 22:26:49","4/8/2019 22:26:49","0","0","0","0"
"20555","886","4/8/2019 22:43:06","5/8/2019 00:32:14","1","0","1","0"
"20556","886","4/8/2019 23:38:48","7/8/2019 16:48:06","1","0","1","0"
"20557","886","5/8/2019 00:15:56","5/8/2019 00:17:13","1","0","1","0"
"20558","886","5/8/2019 00:59:02","5/8/2019 01:00:01","1","0","1","0"
"20559","886","5/8/2019 01:14:01","5/8/2019 01:14:46","1","0","1","0"
"20560","886","5/8/2019 01:22:38","5/8/2019 01:24:12","1","0","1","0"
"20561","886","5/8/2019 01:40:02","5/8/2019 01:41:16","1","0","1","0"
"20562","886","5/8/2019 04:26:32","5/8/2019 04:27:46","1","0","1","0"
"20563","886","5/8/2019 08:30:54","5/8/2019 08:48:52","1","0","1","0"
"20564","886","5/8/2019 09:36:29","5/8/2019 09:38:11","1","0","1","0"
"20565","886","5/8/2019 09:46:30","7/8/2019 17:58:47","1","2740","1","0"
"20566","886","5/8/2019 09:59:35","5/8/2019 09:59:55","1","100","0","0"
"20567","886","5/8/2019 10:10:20","5/8/2019 10:15:44","1","0","1","0"
"20568","886","5/8/2019 10:29:14","5/8/2019 10:30:32","1","0","1","0"
"20569","886","5/8/2019 10:37:53","23/10/2019 22:11:15","1","0","1","0"
"20570","886","5/8/2019 10:39:21","5/8/2019 10:40:47","1","0","1","0"
"20571","886","5/8/2019 10:50:22","5/8/2019 10:50:58","1","0","1","0"
"20572","886","5/8/2019 11:04:31","5/8/2019 11:07:36","1","0","1","0"
"20573","886","5/8/2019 11:30:16","5/8/2019 11:31:58","1","0","1","0"
"20574","886","5/8/2019 12:34:38","6/8/2019 01:00:13","1","0","0","0"
"20575","886","5/8/2019 13:13:40","5/8/2019 13:14:43","1","0","0","0"
"20576","886","5/8/2019 13:25:02","5/8/2019 13:25:48","1","0","1","0"
"20577","886","5/8/2019 14:05:41","5/8/2019 14:08:07","1","0","1","0"
"20578","886","5/8/2019 14:18:40","5/8/2019 14:19:23","1","0","1","0"
"20579","886","5/8/2019 14:38:41","5/8/2019 14:55:43","1","0","1","0"
"20580","886","5/8/2019 14:42:03","5/8/2019 14:42:38","1","0","0","0"
"20581","886","5/8/2019 15:02:17","5/8/2019 15:03:00","1","0","1","0"
"20582","886","5/8/2019 15:18:51","5/8/2019 15:44:59","1","0","1","0"
